name,province_id,province_name,category_id,category_name,ratings,reviews_count
吉祥商务酒店,9,Banteay Meanchey,2,Hotel,0.0,0.0
MEILI WAN HE Hotel ll,9,Banteay Meanchey,2,Hotel,1.0,1.0
好运酒店,9,Banteay Meanchey,2,Hotel,3.6,8.0
Sril Som Homestay,9,Banteay Meanchey,2,Hotel,4.5,4.0
Siev Sem And Nil Loeun Homestay,9,Banteay Meanchey,2,Hotel,4.7,15.0
Park Hotel,9,Banteay Meanchey,2,Hotel,3.5,51.0
万禾酒店,9,Banteay Meanchey,2,Hotel,5.0,1.0
好来登中国酒店-Hao Lai Deng China Hotel,9,Banteay Meanchey,2,Hotel,3.7,35.0
Yang Savy Homestay,9,Banteay Meanchey,2,Hotel,5.0,3.0
Savit Sarin Homestay,9,Banteay Meanchey,2,Hotel,5.0,1.0
Poipet,9,Banteay Meanchey,2,Hotel,0.0,0.0
Lem Body Homestay,9,Banteay Meanchey,2,Hotel,3.7,3.0
Khoeun Sreymom And Khlot Sopheng Homestay,9,Banteay Meanchey,2,Hotel,5.0,1.0
Ouch Nary Homestay,9,Banteay Meanchey,2,Hotel,0.0,0.0
ផ្ទះសំណាក់បន្ទាយឆ្មារ-BTC Guest House,9,Banteay Meanchey,2,Hotel,3.9,8.0
ផ្ទះសំណាក់ នឹង កាហ្វេ,9,Banteay Meanchey,2,Hotel,0.0,0.0
Gangnam Korean BBQ Restaurant,9,Banteay Meanchey,3,Restaurant,4.8,99.0
MOKO BANTEAY MEANCHEY,9,Banteay Meanchey,3,Restaurant,4.3,23.0
នំបុ័ងប៉ាតេអន្តរជាតិ មង្គលបូរី,9,Banteay Meanchey,3,Restaurant,4.5,11.0
PIKNIK! Coffee and Restaurant,9,Banteay Meanchey,3,Restaurant,4.3,71.0
Banteay Srey Restaurant,9,Banteay Meanchey,3,Restaurant,4.8,311.0
"បាយមាន់ស្រែប៉ោយប៉ែត, ពន្លកខ្មែរ",9,Banteay Meanchey,3,Restaurant,4.9,9.0
Tachea Buffet Seafood,9,Banteay Meanchey,3,Restaurant,4.8,4.0
Destiny Cafe,9,Banteay Meanchey,3,Restaurant,4.3,71.0
Misterbrew Coffee Banteay Meanchey,9,Banteay Meanchey,3,Restaurant,4.3,19.0
Cambodia Fries King (Halal),9,Banteay Meanchey,3,Restaurant,4.7,54.0
Phkay Proek Restaurant,9,Banteay Meanchey,3,Restaurant,4.1,314.0
ISTAKO RESTO,9,Banteay Meanchey,3,Restaurant,5.0,6.0
ស៊ី​ប៊ី​អិ​ន​ CBN បន្ទាយមានជ័យ,9,Banteay Meanchey,3,Restaurant,4.5,63.0
ជ្រូកអាំពិសេសបន្ទាយមានជ័យសាខាទី2,9,Banteay Meanchey,3,Restaurant,5.0,2.0
បាយព្រឹកបន្ទាយមានជយ,9,Banteay Meanchey,3,Restaurant,4.8,5.0
ម្លប់ឬស្សី,9,Banteay Meanchey,3,Restaurant,4.6,14.0
Masala Indian restaurant,9,Banteay Meanchey,3,Restaurant,4.8,283.0
KOKI Café & Eatery,9,Banteay Meanchey,3,Restaurant,4.8,26.0
បុកល្ហុងអំពិលខ្ចី,9,Banteay Meanchey,3,Restaurant,5.0,1.0
Chhay Fu Restaurant,9,Banteay Meanchey,3,Restaurant,4.5,12.0
Banteaysrey Restaurant,9,Banteay Meanchey,3,Restaurant,4.5,37.0
KOKI MEDAN RESTO,9,Banteay Meanchey,3,Restaurant,2.8,4.0
Kim Heng Restaurant,9,Banteay Meanchey,3,Restaurant,3.9,96.0
Koki Steam Sauna & Café,9,Banteay Meanchey,3,Restaurant,4.9,13.0
CN X ស៊ុបក្បាលត្រី ឆ្នាំងភ្លើង,9,Banteay Meanchey,3,Restaurant,5.0,1.0
The Farm Food Restaurant,9,Banteay Meanchey,3,Restaurant,4.3,18.0
Sufi Restaurant (SH),9,Banteay Meanchey,3,Restaurant,4.7,6.0
Curry Express,9,Banteay Meanchey,3,Restaurant,4.9,11.0
ប្រហិតឆ្ងាញផ្សាររាត្រី(TM),9,Banteay Meanchey,3,Restaurant,5.0,1.0
Bou Sorphorn,9,Banteay Meanchey,3,Restaurant,4.2,174.0
ភោជនីយដ្ឋាន ស្ទឹងទឹកថ្លា,9,Banteay Meanchey,3,Restaurant,3.8,36.0
ប្រេនហ្វ្រេនហ្សិក សាខាទី ៥ (ស្វាយ),9,Banteay Meanchey,3,Restaurant,4.6,11.0
បាយ​ចែធា​ ភ្លេីងស្តុប,9,Banteay Meanchey,3,Restaurant,5.0,2.0
Golden Star Restaurant,9,Banteay Meanchey,3,Restaurant,4.5,17.0
សាំងវិចផ្លូវលេខ៥,9,Banteay Meanchey,3,Restaurant,4.5,14.0
Rose Restaurant&Cafe,9,Banteay Meanchey,3,Restaurant,4.3,3.0
Okiday MeanChey,9,Banteay Meanchey,3,Restaurant,4.0,52.0
ផ្ទះបងប្អូន-BMC បន្ទាយមានជ័យ,9,Banteay Meanchey,3,Restaurant,4.6,5.0
គុយទាវទូក​ Mr. Kun,9,Banteay Meanchey,3,Restaurant,4.2,21.0
នំបញ្ចុកកូនម៉ែ Nom banhjook konmae,9,Banteay Meanchey,3,Restaurant,4.7,6.0
ស្នាដៃម៉ាក់ខ្ញុំ,9,Banteay Meanchey,3,Restaurant,4.7,3.0
Tapheng Noodle Shop,9,Banteay Meanchey,3,Restaurant,4.1,30.0
Ros Vannyda Restaurant,9,Banteay Meanchey,3,Restaurant,4.3,39.0
Bun Heang Restaurant Khmer Food,9,Banteay Meanchey,3,Restaurant,4.4,27.0
Ronaldo’s Pizza & Burger House,9,Banteay Meanchey,3,Restaurant,4.4,7.0
The Pizza Company Sisophon,9,Banteay Meanchey,3,Restaurant,4.2,22.0
Best Friend & The Bottle,9,Banteay Meanchey,3,Restaurant,4.0,38.0
រ៉ាវុធ បុកល្ហុងខ្មែរ,9,Banteay Meanchey,3,Restaurant,5.0,4.0
Popular.est1996 Cbar Ampov | ប្រជាប្រិយ១៩៩៦ ច្បារអំពៅ,9,Banteay Meanchey,3,Restaurant,4.5,29.0
ផ្សិតបំពង់ ប៊ុនហេង,9,Banteay Meanchey,3,Restaurant,4.6,8.0
TPR Coffee,9,Banteay Meanchey,3,Restaurant,4.0,72.0
Warung Nasi Phindo Poipet,9,Banteay Meanchey,3,Restaurant,5.0,9.0
BMC restaurant,9,Banteay Meanchey,3,Restaurant,5.0,2.0
ស៊ុបប្រហិតត្រី បន្ទាយមានជ័យ,9,Banteay Meanchey,3,Restaurant,3.8,18.0
DAPOER BINTANG,9,Banteay Meanchey,3,Restaurant,5.0,1.0
ស៊ីណូ មីហឹរជនបទ,9,Banteay Meanchey,3,Restaurant,5.0,3.0
ស៊ុបឆ្នាំងភ្លើងកូរ៉េ,9,Banteay Meanchey,3,Restaurant,3.9,25.0
ចុងភៅ ជា ប៉ោ (លឹម សេងហេង),9,Banteay Meanchey,3,Restaurant,4.0,1.0
ហាងមីគាវឆ្ងាញ់ សុខានាគព័ន្ធ - Sokha Neak Poan Dumpling Noodle Restaurant,9,Banteay Meanchey,3,Restaurant,4.5,2.0
Phnom Svay Restaurant,9,Banteay Meanchey,3,Restaurant,4.1,7.0
Saly VIP (Banteay Meanchey),9,Banteay Meanchey,7,Transportation,2.7,11.0
Meanchey Express - Banteay Meanchey Office,9,Banteay Meanchey,7,Transportation,3.8,6.0
Virak Buntham Express Banteay Mean Chey,9,Banteay Meanchey,7,Transportation,4.3,70.0
Capitol Bus and Tour Banteay Meanchey,9,Banteay Meanchey,7,Transportation,3.9,42.0
មន្ទីរសាធារណការ និងដឹកជញ្ជូនខេត្តបន្ទាយមានជ័យ Department of Public Work and Transport Banteay Meanchey Province,9,Banteay Meanchey,7,Transportation,5.0,6.0
"Cambolink21 Express - Sisophon, Banteay Meanchey",9,Banteay Meanchey,7,Transportation,4.0,61.0
Sorya Transport,9,Banteay Meanchey,7,Transportation,4.0,1.0
Cambodian Diamond Transport,9,Banteay Meanchey,7,Transportation,4.4,14.0
Rith Mony Transport,9,Banteay Meanchey,7,Transportation,2.5,2.0
ភូមិបែកចាន,9,Banteay Meanchey,7,Transportation,0.0,0.0
Khorn Rado VIP Express Transportation,9,Banteay Meanchey,7,Transportation,5.0,2.0
ភូមិថ្មសិន (ដីស្រែសំអូន),9,Banteay Meanchey,7,Transportation,5.0,2.0
Saly express Mongkol Borey,9,Banteay Meanchey,7,Transportation,3.9,29.0
BPA Transport,9,Banteay Meanchey,7,Transportation,0.0,0.0
"Capitol Travel & Tours Co., Ltd. Mongkul Borey District Branch",9,Banteay Meanchey,7,Transportation,5.0,1.0
Virak Buntham Express Banteay Chhmar,9,Banteay Meanchey,7,Transportation,0.0,0.0
Ponleu Angkor Khmer Transport,9,Banteay Meanchey,7,Transportation,0.0,0.0
ក្រុមហ៊ុនទេសចរណ៍ និង ដឹកអ្នកដំណើរ កាពីតូល សាខា អូរស្ងួត,9,Banteay Meanchey,7,Transportation,4.4,7.0
Cambolink21 Express - Mongkol Morey,9,Banteay Meanchey,7,Transportation,5.0,2.0
វីរៈប៊ុនថាំផ្សារអូរញរ បាត់ដំបង,9,Banteay Meanchey,7,Transportation,0.0,0.0
Vireak Buntham - Poi Pet Bus Office,9,Banteay Meanchey,7,Transportation,4.0,251.0
Larryta Bus Poipet Branch,9,Banteay Meanchey,7,Transportation,5.0,6.0
Saly VIP (Poi Pet),9,Banteay Meanchey,7,Transportation,3.9,20.0
ក្រុមហ៊ុនទេសចរណ៍ និង ដឹកអ្នកដំណើរ សាខា ល្វា,9,Banteay Meanchey,7,Transportation,5.0,1.0
バンテアイチュマール方面シェアタクシー乗り場,9,Banteay Meanchey,7,Transportation,0.0,0.0
ឃ្លាំងលោកយាយម៉ៅ TSF,9,Banteay Meanchey,7,Transportation,3.0,1.0
PassApp Poipet Branch,9,Banteay Meanchey,7,Transportation,2.5,2.0
Phnom Penh Sorya Poipet,9,Banteay Meanchey,7,Transportation,3.6,5.0
ក្រុមហ៊ុនកាពីតូល សាខា ស្វាយចេក,9,Banteay Meanchey,7,Transportation,5.0,1.0
វីរៈប៊ុនថាំភូមិឬស្សីកណ្ដាល(បន្ទាយមានជ័យ),9,Banteay Meanchey,7,Transportation,0.0,0.0
ទីស្នាក់ការក្រុមហ៊ុនសាខាBSRO,9,Banteay Meanchey,7,Transportation,3.0,1.0
Punleu Angkor Khmer Transport,9,Banteay Meanchey,7,Transportation,0.0,0.0
ក្រុមហ៊ុនធ្វើប៉ាស្ព័រប៉ោយប៉ែត LPS,9,Banteay Meanchey,7,Transportation,5.0,2.0
ZTO Express,9,Banteay Meanchey,7,Transportation,5.0,1.0
New Bus Station,9,Banteay Meanchey,7,Transportation,3.0,4.0
K.S.O Bus Station,9,Banteay Meanchey,7,Transportation,3.9,22.0
ក្រុមហ៊ុនវីរៈប៊ុនថាំ,9,Banteay Meanchey,7,Transportation,5.0,2.0
Jet’s expressed ក្រុងសិរីសោភ័ណ,9,Banteay Meanchey,7,Transportation,0.0,0.0
កុងត្រូលជជុះ,9,Banteay Meanchey,7,Transportation,5.0,1.0
J&T,9,Banteay Meanchey,7,Transportation,1.0,1.0
Cambolink21 Express - Preah Netr Preah,9,Banteay Meanchey,7,Transportation,4.0,1.0
Saly VIP (Phnom Penh),9,Banteay Meanchey,7,Transportation,3.4,212.0
シェアタクシー乗り場,9,Banteay Meanchey,7,Transportation,0.0,0.0
វណ្ណៈ(ភ្នំធំ) បោះពុម្ពគ្រប់ប្រភេទ,9,Banteay Meanchey,7,Transportation,0.0,0.0
Saly VIP (Mongkol Borey),9,Banteay Meanchey,7,Transportation,4.0,5.0
SUTTHEP EXPRESS,9,Banteay Meanchey,7,Transportation,0.0,0.0
Bus For Rent,9,Banteay Meanchey,7,Transportation,0.0,0.0
សុវណ្ណឌីផ្ទេរប្រាក់,9,Banteay Meanchey,7,Transportation,0.0,0.0
បន្ទាយមានជ័យ,9,Banteay Meanchey,7,Transportation,0.0,0.0
សេវាដឹកអីវ៉ាន់ពីប្រទេសថៃ,9,Banteay Meanchey,7,Transportation,0.0,0.0
Best Express Serei Saophoan សាខាសិរីសោភ័ណ,9,Banteay Meanchey,7,Transportation,5.0,1.0
ញឿត (ភូមិគោកកី),9,Banteay Meanchey,7,Transportation,5.0,1.0
ជាងម៉ន់,9,Banteay Meanchey,7,Transportation,0.0,0.0
TI MBR,9,Banteay Meanchey,7,Transportation,0.0,0.0
Mongkolborey Train Station,9,Banteay Meanchey,7,Transportation,4.3,6.0
Cambolink21 express - Ou Snguot,9,Banteay Meanchey,7,Transportation,0.0,0.0
Pu Ra,9,Banteay Meanchey,7,Transportation,3.0,1.0
"Capitol Travel & Tours Co., Ltd. Phsar Soeur Branch",9,Banteay Meanchey,7,Transportation,4.3,15.0
ក្រុមហ៊ុនកាពីតូល សាខាផ្សារភ្នំស្រុក,9,Banteay Meanchey,7,Transportation,0.0,0.0
"RITH MONY TRANSPORT CO.,LTD",9,Banteay Meanchey,7,Transportation,2.9,70.0
Kampong Chhnang Floating Village,10,Kampong Chhnang,1,Tourist Attraction,3.9,47.0
Village Pottery Garden Villa,10,Kampong Chhnang,2,Hotel,4.5,15.0
Borey Phkay Proeuk Guest House,10,Kampong Chhnang,2,Hotel,4.1,75.0
Garden Guest House,10,Kampong Chhnang,2,Hotel,4.1,288.0
PAMA INN,10,Kampong Chhnang,2,Hotel,3.8,66.0
Sunday 1 Guest House,10,Kampong Chhnang,2,Hotel,4.0,104.0
Sovann Phum Hotel and Restaurant,10,Kampong Chhnang,2,Hotel,3.9,255.0
Samrongsen Hotel,10,Kampong Chhnang,2,Hotel,4.1,158.0
Chanthea Borint Hotel,10,Kampong Chhnang,2,Hotel,3.8,52.0
Raksmey Pich Chea Chan Hotel,10,Kampong Chhnang,2,Hotel,3.9,25.0
Santepheap,10,Kampong Chhnang,2,Hotel,3.0,2.0
Raksmey Sokha New York Hotel,10,Kampong Chhnang,2,Hotel,3.8,67.0
Tonle Sap Hotel And Restaurant,10,Kampong Chhnang,2,Hotel,4.4,5.0
សណ្ឋាគារ អាស៊ាន,10,Kampong Chhnang,2,Hotel,0.0,0.0
Arunras Hotel,10,Kampong Chhnang,2,Hotel,3.8,99.0
Sokchea Chantha Guest House,10,Kampong Chhnang,2,Hotel,4.1,45.0
HOTEL,10,Kampong Chhnang,2,Hotel,2.0,1.0
Vimeansok Hotel,10,Kampong Chhnang,2,Hotel,4.2,112.0
Heng Heng Guest House,10,Kampong Chhnang,2,Hotel,3.7,42.0
ហូងគ័ន,10,Kampong Chhnang,2,Hotel,0.0,0.0
Vann Sokleap Restaurant,10,Kampong Chhnang,3,Restaurant,4.1,85.0
ផ្ទះបាយពន្លឺ,10,Kampong Chhnang,3,Restaurant,4.3,19.0
ភោជនីយដ្ឋានអង្គរថ្មី ខេត្តកំពង់ឆ្នាំង-Angkor Thmey Restaurant,10,Kampong Chhnang,3,Restaurant,4.1,391.0
Meatophum,10,Kampong Chhnang,3,Restaurant,4.3,82.0
Monorom Restaurant,10,Kampong Chhnang,3,Restaurant,4.0,80.0
ថៅកែ Oyster​ កំពង់ឆ្នាំង,10,Kampong Chhnang,3,Restaurant,4.5,33.0
Daddy Daddy Coffee & Bakery,10,Kampong Chhnang,3,Restaurant,4.2,79.0
ARENG CAFE,10,Kampong Chhnang,3,Restaurant,4.0,46.0
Chamkaleap Restaurant,10,Kampong Chhnang,3,Restaurant,4.5,21.0
Yeay Mean Restaurant,10,Kampong Chhnang,3,Restaurant,4.6,35.0
Gold Star Restaurant & KTV,10,Kampong Chhnang,3,Restaurant,4.2,13.0
Sok San Restaurant,10,Kampong Chhnang,3,Restaurant,3.8,79.0
Domrey Sor Kampong Chhnang,10,Kampong Chhnang,3,Restaurant,4.2,283.0
ភោជនីយដ្ឋាន ដំណាក់កង្រី,10,Kampong Chhnang,3,Restaurant,4.4,21.0
សម្រស់កំពង់ឆ្នាំ,10,Kampong Chhnang,3,Restaurant,4.8,11.0
ម្លប់ ពីងពុង ត្រជាក់ចិត្ត,10,Kampong Chhnang,3,Restaurant,4.4,17.0
ភោជនីយដ្ឋាន ហ្គោលដិន ស៊ីធី,10,Kampong Chhnang,3,Restaurant,4.1,10.0
B’er Delicious Noodle,10,Kampong Chhnang,3,Restaurant,4.5,35.0
យាយពៅលក់ត្នោតជូរ,10,Kampong Chhnang,3,Restaurant,5.0,2.0
ហាងលក់បាយស្រូប នំបង្អែម មីស្រុះ ប្រហិតបំពង និង ភេសជ្ជៈគ្រប់ប្រភេទ,10,Kampong Chhnang,3,Restaurant,5.0,1.0
Gold Elephant Fish Restaurant,10,Kampong Chhnang,3,Restaurant,3.8,72.0
Chhing’s House,10,Kampong Chhnang,3,Restaurant,5.0,1.0
អាហារដ្ឋាន និងកាហ្វេ ស៊ីអេច កំពង់ស្ពឺ (CH Restaurant & Café Kampong Speu),10,Kampong Chhnang,3,Restaurant,4.5,14.0
អាហារដ្ឋានអង្គរជ័យ(ម្លប់ឆ័ត្រយាយតា),10,Kampong Chhnang,3,Restaurant,4.3,6.0
Romantic Restaurant 2,10,Kampong Chhnang,3,Restaurant,5.0,3.0
អ៉ី​ លក់បាយនៅសាលា​ សុរាម្រឹត,10,Kampong Chhnang,3,Restaurant,5.0,2.0
Mom Cafe ( ម៉ែ កាហ្វេ ),10,Kampong Chhnang,3,Restaurant,4.4,16.0
KOKO,10,Kampong Chhnang,3,Restaurant,3.4,10.0
ផ្ទះបាយអង្គការ,10,Kampong Chhnang,3,Restaurant,5.0,1.0
ម្លប់ជ្រៃមានលាភ,10,Kampong Chhnang,3,Restaurant,5.0,1.0
ហាងបាយមាន់​ គុយទាវ យាយឡេង,10,Kampong Chhnang,3,Restaurant,4.1,12.0
ស៊ុបគោពិសេស កំពង់ឆ្នាំង,10,Kampong Chhnang,3,Restaurant,4.2,35.0
999 street food,10,Kampong Chhnang,3,Restaurant,4.5,2.0
ចិនហេងបាយទាខ្វៃ សាខាកំពង់ឆ្នាំង,10,Kampong Chhnang,3,Restaurant,5.0,2.0
Outdoor Khmer Restaurant,10,Kampong Chhnang,3,Restaurant,4.1,11.0
កង្កែបឆ្ងាញ់កំពង់ឆ្នាំង,10,Kampong Chhnang,3,Restaurant,4.6,7.0
Heng Samnang Restaurant,10,Kampong Chhnang,3,Restaurant,5.0,2.0
ស៊ុបសេះសមុទ្រ (Seahorse Restaurant),10,Kampong Chhnang,3,Restaurant,4.3,3.0
អាហារដ្ឋាន ( ស្រីអូន ) Breakfast and Soft Drink Shop,10,Kampong Chhnang,3,Restaurant,4.5,2.0
រ៉ូម៉ែនទិច Romantic see food,10,Kampong Chhnang,3,Restaurant,4.2,18.0
Nik Oun Restaurant & Pub,10,Kampong Chhnang,3,Restaurant,3.7,3.0
Coffee Daem Mien,10,Kampong Chhnang,3,Restaurant,4.2,13.0
CNB KHQR អាហារដ្ឋាន ផ្ទះខ្មែរ Phtas Khmer,10,Kampong Chhnang,3,Restaurant,4.1,35.0
អប្សគុជឃ្មុំ,10,Kampong Chhnang,3,Restaurant,3.9,35.0
អាហឿងបាយឆា,10,Kampong Chhnang,3,Restaurant,4.0,1.0
បាយផ្ទះ អ៊ំខេ,10,Kampong Chhnang,3,Restaurant,3.8,4.0
Sreylin frog shop,10,Kampong Chhnang,3,Restaurant,4.5,17.0
បាយដើមឬស្សីកំពង់ឆ្នាំង។,10,Kampong Chhnang,3,Restaurant,5.0,1.0
Street night food market,10,Kampong Chhnang,3,Restaurant,5.0,1.0
Bread,10,Kampong Chhnang,3,Restaurant,3.6,19.0
អង្គរថ្មី២,10,Kampong Chhnang,3,Restaurant,4.1,7.0
ថាវី,10,Kampong Chhnang,3,Restaurant,5.0,1.0
បឹងឈូក,10,Kampong Chhnang,3,Restaurant,4.5,2.0
ហាង ធម្មជាតិ កំពង់ឆ្នាំង,10,Kampong Chhnang,3,Restaurant,3.7,3.0
អាហារដ្ឋាន ទីក្រុងខ្លោដ 177,10,Kampong Chhnang,3,Restaurant,4.1,9.0
អាគារ ការ ហួត គឹមសល្យ,10,Kampong Chhnang,3,Restaurant,4.6,10.0
អាហារដ្ឋាន​ ម៉េង​ គង់,10,Kampong Chhnang,3,Restaurant,5.0,1.0
ស៊ុបថ្មីដំរី​ ស,10,Kampong Chhnang,3,Restaurant,4.4,7.0
Huy Huy Restaurant,10,Kampong Chhnang,3,Restaurant,3.9,21.0
ជីនជីន ស៊ុបម្លប់ធ្នង់,10,Kampong Chhnang,3,Restaurant,4.0,1.0
Capitol Tours and Transport Kampong Chhnang Branch,10,Kampong Chhnang,7,Transportation,4.3,6.0
Kampong Chhnang / Kompong Leng Ferry,10,Kampong Chhnang,7,Transportation,4.2,23.0
Krong Kampong Chhnang Harbor,10,Kampong Chhnang,7,Transportation,4.4,26.0
ភ្នំពេញសូរិយា កំពង់ឆ្នាំង,10,Kampong Chhnang,7,Transportation,5.0,3.0
Kampong Chhnang Bus Station,10,Kampong Chhnang,7,Transportation,2.4,5.0
Department of Public Works and Transport - DPWT,10,Kampong Chhnang,7,Transportation,1.0,1.0
Port Ferry to Kampong Leng,10,Kampong Chhnang,7,Transportation,4.1,141.0
VET Express - Vireak Bunthan Express terminal bus,10,Kampong Chhnang,7,Transportation,5.0,1.0
កំពង់ផែដឹកជញ្ជូនក្រុងកំពង់ឆ្នាំង,10,Kampong Chhnang,7,Transportation,4.0,3.0
J&T EXPRESS សាខាកំពង់ឆ្នាំង,10,Kampong Chhnang,7,Transportation,2.5,2.0
Aladdin Express,10,Kampong Chhnang,7,Transportation,0.0,0.0
LODA-ក្រុងកំពង់ឆ្នាំង,10,Kampong Chhnang,7,Transportation,5.0,1.0
Port Ferry Kampong Hav,10,Kampong Chhnang,7,Transportation,4.1,137.0
ស៊ីអី អិចប្រេស សាខាផ្សារស្មែត CE Express Smet market,10,Kampong Chhnang,7,Transportation,0.0,0.0
Capitol Tours and Transport Kampong Speu,10,Kampong Chhnang,7,Transportation,3.9,10.0
ក្រុមហ៊ុនដឹកដីធ្វើផ្លូវ,10,Kampong Chhnang,7,Transportation,3.7,11.0
CHS Transportation,10,Kampong Chhnang,7,Transportation,3.5,2.0
មានសេវាកម្ម ដឹកនាក់ដំណើរ 1kgm 1200៛,10,Kampong Chhnang,7,Transportation,0.0,0.0
"Gui Wanda Transport Express Co., Ltd.",10,Kampong Chhnang,7,Transportation,5.0,1.0
ឃុន ណា មានឡានសម្រាប់ជួលគ្រប់ខេត្ត ក្រុង,10,Kampong Chhnang,7,Transportation,0.0,0.0
Kerry Express Kampong Chhnang,10,Kampong Chhnang,7,Transportation,3.0,4.0
វិរៈប៊ុនថាំ តំបន់ក្បាលដំរី កំពង់ឆ្នាំង,10,Kampong Chhnang,7,Transportation,0.0,0.0
Loch Vanara,10,Kampong Chhnang,7,Transportation,0.0,0.0
ដេប៉ូ ចំរើន សារឿន,10,Kampong Chhnang,7,Transportation,5.0,1.0
"Hea Tong Transport Express Co., Ltd",10,Kampong Chhnang,7,Transportation,3.6,23.0
Sarah Transport Co. Ltd,10,Kampong Chhnang,7,Transportation,2.4,74.0
កំពង់ចម្លង ចុងកោះ,10,Kampong Chhnang,7,Transportation,0.0,0.0
"SHA Transport Express Co., Ltd.",10,Kampong Chhnang,7,Transportation,1.0,1.0
kampong leaeng ferry,10,Kampong Chhnang,7,Transportation,0.0,0.0
ក្រុមហ៊ុនទេសចរណ៍ និង ដឹកអ្នកដំណើរកាពីតូល សាខា ផ្សារជ្រៃ ព្រៃកប្បាស,10,Kampong Chhnang,7,Transportation,4.0,2.0
klp.t transportation,10,Kampong Chhnang,7,Transportation,5.0,2.0
យាន្តដ្ឋាន​ វីអឹម,10,Kampong Chhnang,7,Transportation,0.0,0.0
រមនីយដ្ឋានទំនប់ជណ្តើរកាច់,11,Kampong Speu,1,Tourist Attraction,4.5,16.0
រមណីយដ្ឋាន លឹមសោភាទំនប់រកាLemSophea,11,Kampong Speu,1,Tourist Attraction,5.0,6.0
Tumnob Sla Resort,11,Kampong Speu,1,Tourist Attraction,4.0,179.0
Mong Reththy SenChey Agri-Tourism Zone Entrance,11,Kampong Speu,1,Tourist Attraction,4.4,85.0
Water Dam ប្រព័ន្ធស្រោចស្រប់ ដំណាក់សម្តេច.,11,Kampong Speu,1,Tourist Attraction,4.3,9.0
Chambok Waterfall,11,Kampong Speu,1,Tourist Attraction,4.5,85.0
សួនទឹកកំពង់ស្ពឺ (kampong Speu water park ),11,Kampong Speu,1,Tourist Attraction,4.1,269.0
Ta Leang Pond,11,Kampong Speu,1,Tourist Attraction,4.5,17.0
ឡានភូហ័រ,11,Kampong Speu,1,Tourist Attraction,2.7,3.0
